Institution Name,State,Year,Revenue
Haskell Indian Nations University,Kansas,2007,20303024
Haskell Indian Nations University,Kansas,2006,20163063
Haskell Indian Nations University,Kansas,2005,18350649
Haskell Indian Nations University,Kansas,2004,21672360
Haskell Indian Nations University,Kansas,2003,17282669
Haskell Indian Nations University,Kansas,2002,15603238
Henderson State University,Arkansas,2022,67401090
Henderson State University,Arkansas,2021,60317584
Henderson State University,Arkansas,2020,61683283
Henderson State University,Arkansas,2019,60628336
Henderson State University,Arkansas,2018,60234969
Henderson State University,Arkansas,2017,61001610
Henderson State University,Arkansas,2016,60083173
Henderson State University,Arkansas,2015,58356515
Henderson State University,Arkansas,2014,60850924
Henderson State University,Arkansas,2013,60390299
Henderson State University,Arkansas,2012,58187969
Henderson State University,Arkansas,2011,59720881
Henderson State University,Arkansas,2010,51178243
Henderson State University,Arkansas,2009,50965876
Henderson State University,Arkansas,2008,49122931
Henderson State University,Arkansas,2007,43250831
Henderson State University,Arkansas,2006,39724634
Henderson State University,Arkansas,2005,39253661
Henderson State University,Arkansas,2004,37202624
Henderson State University,Arkansas,2003,36675775
Henderson State University,Arkansas,2002,35166442
Hillsborough Community College,Florida,2022,234870113
Hillsborough Community College,Florida,2021,230047053
Hillsborough Community College,Florida,2020,196763810
Hillsborough Community College,Florida,2019,199881112
Hillsborough Community College,Florida,2018,202451942
Hillsborough Community College,Florida,2017,186882153
Hillsborough Community College,Florida,2016,177525074
Hillsborough Community College,Florida,2015,180576210
Hillsborough Community College,Florida,2014,179656264
Hillsborough Community College,Florida,2013,175164958
Hillsborough Community College,Florida,2012,177936297
Hillsborough Community College,Florida,2011,186606800
Hillsborough Community College,Florida,2010,157313718
Hillsborough Community College,Florida,2009,141543093
Hillsborough Community College,Florida,2008,159394044
Hillsborough Community College,Florida,2007,133606550
Hillsborough Community College,Florida,2006,118691954
Hillsborough Community College,Florida,2005,121842966
Hillsborough Community College,Florida,2004,112828353
Hillsborough Community College,Florida,2003,94818867
Hillsborough Community College,Florida,2002,88947337
Houston Community College,Texas,2022,597616495
Houston Community College,Texas,2021,592543814
Houston Community College,Texas,2020,531009988
Houston Community College,Texas,2019,494653406
Houston Community College,Texas,2018,487441222
Houston Community College,Texas,2017,484480590
Houston Community College,Texas,2016,471422476
Houston Community College,Texas,2015,477494117
Houston Community College,Texas,2014,435561916
Houston Community College,Texas,2013,424868776
Houston Community College,Texas,2012,432135700
Houston Community College,Texas,2011,412160533
Houston Community College,Texas,2010,386210627
Houston Community College,Texas,2009,330549766
Houston Community College,Texas,2008,309160817
Houston Community College,Texas,2007,297323711
Houston Community College,Texas,2006,272752189
Houston Community College,Texas,2005,256162418
Houston Community College,Texas,2004,251530193
Houston Community College,Texas,2003,236064643
Houston Community College,Texas,2002,232993470
Idaho State University,Idaho,2022,327796586
Idaho State University,Idaho,2021,285673860
Idaho State University,Idaho,2020,260798195
Idaho State University,Idaho,2019,259321343
Idaho State University,Idaho,2018,251737703
Idaho State University,Idaho,2017,254613004
Idaho State University,Idaho,2016,257272478
Idaho State University,Idaho,2015,259574894
Idaho State University,Idaho,2014,243913430
Idaho State University,Idaho,2013,240190361
Idaho State University,Idaho,2012,238025898
Idaho State University,Idaho,2011,238219282
Idaho State University,Idaho,2010,227949643
Idaho State University,Idaho,2009,225918923
Idaho State University,Idaho,2008,215763425
Idaho State University,Idaho,2007,206009653
Idaho State University,Idaho,2006,195831737
Idaho State University,Idaho,2005,190615804
Idaho State University,Idaho,2004,186237540
Idaho State University,Idaho,2003,175775794
Idaho State University,Idaho,2002,165178581
Illinois State University,Illinois,2022,666803539
Illinois State University,Illinois,2021,683590727
Illinois State University,Illinois,2020,581805667
Illinois State University,Illinois,2019,563017880
Illinois State University,Illinois,2018,662240815
Illinois State University,Illinois,2017,599143001
Illinois State University,Illinois,2016,560223297
Illinois State University,Illinois,2015,582313859
Illinois State University,Illinois,2014,559366546
Illinois State University,Illinois,2013,563639585
Illinois State University,Illinois,2012,531762115
Illinois State University,Illinois,2011,498072926
Illinois State University,Illinois,2010,482055070
Illinois State University,Illinois,2009,431408931
Illinois State University,Illinois,2008,410650411
Illinois State University,Illinois,2007,373329870
Illinois State University,Illinois,2006,348144576
Illinois State University,Illinois,2005,347130904
Illinois State University,Illinois,2004,400163370
Illinois State University,Illinois,2003,324728541
Illinois State University,Illinois,2002,318179412
Indian River State College,Florida,2022,201347339
Indian River State College,Florida,2021,159954235
Indian River State College,Florida,2020,137284518
Indian River State College,Florida,2019,129468338
Indian River State College,Florida,2018,134730073
Indian River State College,Florida,2017,127565823
Indian River State College,Florida,2016,135138011
Indian River State College,Florida,2015,130974425
Indian River State College,Florida,2014,119524123
Indian River State College,Florida,2013,117643936
Indian River State College,Florida,2012,119737829
Indian River State College,Florida,2011,123815144
Indian River State College,Florida,2010,113155374
Indian River State College,Florida,2009,128239806
Indian River State College,Florida,2008,131412566
Indian River State College,Florida,2007,136278510
Indian River State College,Florida,2006,101881171
Indian River State College,Florida,2005,94506988
Indian River State College,Florida,2004,77265480
Indian River State College,Florida,2003,73294909
Indian River State College,Florida,2002,80813150
Indiana State University,Indiana,2022,233763633
Indiana State University,Indiana,2021,245446000
Indiana State University,Indiana,2020,264533000
Indiana State University,Indiana,2019,279785000
Indiana State University,Indiana,2018,269169000
Indiana State University,Indiana,2017,258527000
Indiana State University,Indiana,2016,269561000
Indiana State University,Indiana,2015,264774898
Indiana State University,Indiana,2014,250998373
Indiana State University,Indiana,2013,231027782
Indiana State University,Indiana,2012,233409899
Indiana State University,Indiana,2011,229098312
Indiana State University,Indiana,2010,216867082
Indiana State University,Indiana,2009,207460646
Indiana State University,Indiana,2008,206296448
Indiana State University,Indiana,2007,194325573
Indiana State University,Indiana,2006,190656174
Indiana State University,Indiana,2005,188352570
Indiana State University,Indiana,2004,183597474
Indiana State University,Indiana,2003,182188847
Indiana State University,Indiana,2002,176167174
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2022,231556391
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2021,228619463
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2020,238587847
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2019,253327208
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2018,265067487
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2017,256525892
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2016,254624809
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2015,254363333
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2014,259955589
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2013,257283455
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2012,247060417
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2011,245385114
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2010,235261581
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2009,225914245
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2008,218163981
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2007,220689964
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2006,211978531
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2005,205887466
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2004,195143654
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2003,189588929
Indiana University of Pennsylvania-Main Campus,Pennsylvania,2002,187012700
Indiana University-Bloomington,Indiana,2022,1852321525
Indiana University-Bloomington,Indiana,2021,1802519004
Indiana University-Bloomington,Indiana,2020,1693525777
Indiana University-Bloomington,Indiana,2019,1667367193
Indiana University-Bloomington,Indiana,2018,1627433996
Indiana University-Bloomington,Indiana,2017,1627310047
Indiana University-Bloomington,Indiana,2016,1544686964
Indiana University-Bloomington,Indiana,2015,1511178406
Indiana University-Bloomington,Indiana,2014,1530585047
Indiana University-Bloomington,Indiana,2013,1478126684
Indiana University-Bloomington,Indiana,2012,1451211525
Indiana University-Bloomington,Indiana,2011,1438452027
